!  STARS, BROWN DWARFS, AND GAS GIANT PLANETS COLORS
!  
!  E(B-V) =     0.000
!     A_V =     0.000
!
!  "MAGNITUDES" m AT THE STELLAR SURFACE
!  (distance modulus factor not included)
!
!  ABSOLUTE MAGNITUDES: M_m = m - 5logR(pc) + 5
!
! Type of calibration used: Vega
! Using recent Calspec Alpha Lyrea STIS spectrum:
! ftp://ftp.stsci.edu/cdbs/current_calspec/
!
! Models calculated by Jeremy Heyl with Phoenix in March 2018; low T and high g various Z
!
! Unless mentioned otherwise below, we calculate:
! Pogson magnitudes resulting from photon count integration (characteristic of CCDs)
!
! HST ACS/WFC3 Bands / HST WFC3 Bands /  Johnson Bands / JWST NIRCAM Bands / GAIA / PanSTARRS / 2MASS
!
!                 1                 2                 3                 4                 5                 6                 7                 8                 9                10                11                12                13                14                15                16                17                18                19                20                21                22                23                24                25                26                27                28                29                30                31                32                33                34                35                36                37                38                39                40                41                42                43                44                45                46                47                48                49                50                51                52                53                54                55                56                57                58                59                60                61                62                63                64                65                66                67                68                69                70                71                72                73                74                75                76                77                78                79                80                81                82
!              Teff              Logg             [M/H]             [a/H]         LambdaMax             F435W             F475W             F555W             F606W             F625W             F775W             F814W            F200LP             F218W             F225W             F275W             F300X             F336W             F390W             F438W             F475W             F475X             F555W            F600LP             F606W             F625W             F775W             F814W             F105W             F110W             F125W             F140W             F160W                 U                 B                 V                 R                 I                 J                 H                 K         F070W_NRC         F090W_NRC         F115W_NRC         F140M_NRC        F150W2_NRC         F150W_NRC         F162M_NRC         F164N_NRC         F182M_NRC         F187N_NRC         F200W_NRC         F210M_NRC         F212N_NRC         F250M_NRC         F277W_NRC         F300M_NRC        F322W2_NRC         F323N_NRC         F335M_NRC         F356W_NRC         F360M_NRC         F405N_NRC         F410M_NRC         F430M_NRC         F444W_NRC         F460M_NRC         F466N_NRC         F470N_NRC         F480M_NRC     GAIA_GAIA2r.G   GAIA_GAIA2r.Gbp   GAIA_GAIA2r.Grp  PAN-STARRS-PS1.g  PAN-STARRS-PS1.i  PAN-STARRS-PS1.r  PAN-STARRS-PS1.w  PAN-STARRS-PS1.y  PAN-STARRS-PS1.z     2MASS_2MASS.H     2MASS_2MASS.J    2MASS_2MASS.Ks
    60000.00     8.00     0.00     0.00 1.00000e+07 -43.96439965 -43.81404715 -43.66768163 -43.59506910 -43.51330271 -43.33801297 -43.29432420 -44.85413196 -46.92421235 -46.80370993 -46.40067311 -46.29106448 -45.69258783 -44.45371322 -43.90958927 -43.80527677 -43.82180532 -43.68914946 -43.38315428 -43.60081411 -43.52484705 -43.34167560 -43.29380488 -42.96395644 -42.93207687 -42.86799786 -42.82538507 -42.77989069 -45.15052121 -43.94205151 -43.63957316 -43.45080839 -43.20170721 -42.87836922 -42.74751429 -42.64598420 -43.41882569 -43.14202921 -42.90566123 -42.81011324 -42.81343931 -42.78923484 -42.75329844 -42.76730428 -42.69858238 -42.72606197 -42.67257194 -42.65069286 -42.64244797 -42.60922415 -42.59451596 -42.57202055 -42.57311777 -42.55107180 -42.55020983 -42.54372340 -42.53974764 -42.54698510 -42.52616220 -42.51926321 -42.51572647 -42.51423096 -42.54444498 -42.50846160 -42.50252803 -43.61257277 -43.87374152 -43.32859151 -43.90670384 -43.58126133 -43.68850791 -43.64207661 -43.93006583 -43.60615845 -42.74602445 -42.86846128 -42.64341331
    60000.00     8.20     0.00     0.00 1.00000e+07 -43.97832044 -43.82795925 -43.68250324 -43.60979193 -43.52820427 -43.35306074 -43.30929260 -44.86985903 -46.94079942 -46.82018123 -46.41685815 -46.30722769 -45.70840747 -44.46811786 -43.92308848 -43.81916952 -43.83608430 -43.70401091 -43.39782021 -43.61546384 -43.53987186 -43.35673685 -43.30877676 -42.97798573 -42.94606103 -42.88183838 -42.83922570 -42.79373150 -45.16617516 -43.95569316 -43.65509112 -43.46570364 -43.21644985 -42.89220989 -42.76135481 -42.65982472 -43.43352634 -43.15663097 -42.91950186 -42.82395375 -42.82726928 -42.80307534 -42.76713896 -42.78114480 -42.71242290 -42.73990247 -42.68641245 -42.66453338 -42.65628858 -42.62306467 -42.60835648 -42.58586107 -42.58695828 -42.56491232 -42.56405035 -42.55756392 -42.55358816 -42.56082562 -42.54000268 -42.53310366 -42.52956698 -42.52807148 -42.55828550 -42.52230212 -42.51636855 -43.62717767 -43.88824350 -43.34321461 -43.91962960 -43.59417255 -43.70190244 -43.65618704 -43.93839854 -43.61749758 -42.75986497 -42.88230180 -42.65725383
    60000.00     8.50     0.00     0.00 1.00000e+07 -43.99623599 -43.84579445 -43.70122306 -43.62840611 -43.54701985 -43.37215481 -43.32831200 -44.88960439 -46.96140025 -46.84067767 -46.43709038 -46.32743700 -45.72827879 -44.48663762 -43.94063728 -43.83698341 -43.85433280 -43.72274306 -43.41643095 -43.63400960 -43.55882821 -43.37584438 -43.32779915 -42.99615513 -42.96419407 -42.89985250 -42.85723991 -42.81174588 -45.18589608 -43.97336231 -43.67457428 -43.48454837 -43.23525898 -42.91022416 -42.77936893 -42.67783884 -43.45216108 -43.17530551 -42.93751613 -42.84196785 -42.84526872 -42.82108944 -42.78515308 -42.79915892 -42.73043702 -42.75791657 -42.70442657 -42.68254750 -42.67430276 -42.64107878 -42.62637060 -42.60387519 -42.60497240 -42.58292644 -42.58206447 -42.57557803 -42.57160228 -42.57883974 -42.55801674 -42.55111769 -42.54758107 -42.54608560 -42.57629962 -42.54031624 -42.53438267 -43.64573849 -43.90667635 -43.36180599 -43.93614494 -43.61056740 -43.71882597 -43.67410570 -43.94909829 -43.63197754 -42.77787909 -42.90031592 -42.67526795
    60000.00     9.00     0.00     0.00 1.00000e+07 -44.04325274 -43.89246914 -43.74948426 -43.67642503 -43.59549144 -43.42158964 -43.37761460 -44.94026405 -47.01387205 -46.89291761 -46.48874462 -46.37904478 -45.77914244 -44.53514258 -43.98723817 -43.88361861 -43.90190984 -43.77092026 -43.46459033 -43.68192519 -43.60763894 -43.42530593 -43.37710695 -43.04408646 -43.01207972 -42.94758034 -42.90496786 -42.85947408 -45.23649047 -44.02001041 -43.72453232 -43.53318803 -43.28420023 -42.95795222 -42.82709676 -42.72556667 -43.50033387 -43.22400643 -42.98524429 -42.88969563 -42.89295555 -42.86881721 -42.83288091 -42.84688674 -42.77816484 -42.80564430 -42.75215438 -42.73027532 -42.72203063 -42.68880661 -42.67409842 -42.65160302 -42.65270022 -42.63065426 -42.62979230 -42.62330583 -42.61933010 -42.62656757 -42.60574443 -42.59884529 -42.59530884 -42.59381343 -42.62402745 -42.58804407 -42.58211049 -43.69387071 -43.95448675 -43.41000510 -43.97929981 -43.65316103 -43.76254265 -43.72058134 -43.97736919 -43.66985944 -42.82560692 -42.94804375 -42.72299578
    60000.00     9.50     0.00     0.00 1.00000e+07 -44.09144183 -43.94006112 -43.79818438 -43.72478760 -43.64429135 -43.47193968 -43.42785402 -44.99181687 -47.06729313 -46.94609259 -46.54130033 -46.43155287 -45.83085637 -44.58513437 -44.03562126 -43.93116963 -43.95041031 -43.81934781 -43.51320883 -43.73026711 -43.65686994 -43.47568334 -43.42735190 -43.09331121 -43.06128319 -42.99670140 -42.95408901 -42.90859538 -45.28796481 -44.06802383 -43.77505137 -43.58231480 -43.33414775 -43.00707339 -42.87621782 -42.77468773 -43.54891920 -43.27375093 -43.03436557 -42.93881663 -42.94203402 -42.91793822 -42.88200197 -42.89600780 -42.82728589 -42.85476526 -42.80127542 -42.77939637 -42.77115167 -42.73792766 -42.72321948 -42.70072408 -42.70182127 -42.67977532 -42.67891335 -42.67242687 -42.66845116 -42.67568863 -42.65486534 -42.64796612 -42.64442984 -42.64293449 -42.67314851 -42.63716513 -42.63123155 -43.74271480 -44.00305365 -43.45878812 -44.02332717 -43.69680019 -43.80679663 -43.76774842 -44.00680445 -43.70888245 -42.87472798 -42.99716481 -42.77211684
    60000.00    10.00     0.00     0.00 1.00000e+07 -44.09977525 -43.94762481 -43.80610205 -43.73237844 -43.65226994 -43.48229884 -43.43819727 -45.00191213 -47.07799935 -46.95683566 -46.55209000 -46.44232926 -45.84158796 -44.59540105 -44.04487769 -43.93867265 -43.95873078 -43.82671205 -43.52141758 -43.73796922 -43.66531298 -43.48606009 -43.43770018 -43.10327938 -43.07124406 -43.00663191 -42.96401956 -42.91852600 -45.29866012 -44.07647218 -43.78450943 -43.59088586 -43.34440171 -43.01700395 -42.88614833 -42.78461825 -43.55701237 -43.28393099 -43.04429619 -42.94874713 -42.95195474 -42.92786872 -42.89193249 -42.90593832 -42.83721638 -42.86469574 -42.81120593 -42.78932688 -42.78108213 -42.74785818 -42.73315000 -42.71065459 -42.71175178 -42.68970584 -42.68884387 -42.68235738 -42.67838167 -42.68561914 -42.66479582 -42.65789658 -42.65436034 -42.65286500 -42.68307902 -42.64709565 -42.64116206 -43.75121425 -44.01137701 -43.46740977 -44.03019383 -43.70561207 -43.81411656 -43.77572841 -44.01230831 -43.71665345 -42.88465849 -43.00709533 -42.78204735
    65000.00     6.00     0.00     0.00 1.00000e+07 -44.12663810 -43.97366870 -43.82116634 -43.74905980 -43.66650375 -43.49217122 -43.44896209 -45.01372507 -47.08562142 -46.96494156 -46.56107345 -46.45126856 -45.85034475 -44.61768160 -44.07359515 -43.96468630 -43.98086075 -43.84202843 -43.53815207 -43.75525613 -43.67753709 -43.49575859 -43.44842058 -43.12365674 -43.09148780 -43.02736823 -42.98391134 -42.93759567 -45.30879322 -44.10651312 -43.78977691 -43.60454040 -43.35767632 -43.03790511 -42.90476779 -42.80170997 -43.57352891 -43.29885993 -43.06574239 -42.96842000 -42.97208351 -42.94714386 -42.91057886 -42.92449540 -42.85511138 -42.88247520 -42.82875044 -42.80653275 -42.79821428 -42.76424988 -42.74922102 -42.72638384 -42.72746134 -42.70515932 -42.70419064 -42.69756463 -42.69350694 -42.70043660 -42.67960438 -42.67258268 -42.66897598 -42.66737042 -42.69757056 -42.66156238 -42.65554694 -43.76863418 -44.03163549 -43.48417750 -44.07851312 -43.75977350 -43.85952412 -43.80306974 -44.15665676 -43.80090326 -42.90324622 -43.02783752 -42.79910886
    65000.00     6.50     0.00     0.00 1.00000e+07 -44.10852345 -43.95554818 -43.80323470 -43.73083860 -43.64804959 -43.47279526 -43.42947423 -44.99793456 -47.07149040 -46.95045674 -46.54591245 -46.43614722 -45.83511102 -44.60032919 -44.05516653 -43.94660075 -43.96270295 -43.82432470 -43.51906137 -43.73699715 -43.65916174 -43.47639995 -43.42893677 -43.10272600 -43.07050701 -43.00616256 -42.96270582 -42.91639044 -45.29314626 -44.08796552 -43.77205979 -43.58576344 -43.33784538 -43.01669925 -42.88356211 -42.78050429 -43.55453663 -43.27881975 -43.04453652 -42.94721437 -42.95090918 -42.92593822 -42.88937318 -42.90328972 -42.83390572 -42.86126961 -42.80754478 -42.78532709 -42.77700884 -42.74304420 -42.72801534 -42.70517816 -42.70625567 -42.68395364 -42.68298497 -42.67635897 -42.67230126 -42.67923092 -42.65839879 -42.65137715 -42.64777034 -42.64616474 -42.67636488 -42.64035670 -42.63434127 -43.75024987 -44.01405855 -43.46486574 -44.06245131 -43.74401348 -43.84361049 -43.78549744 -44.14689826 -43.78695129 -42.88204054 -43.00663184 -42.77790319
    65000.00     7.00     0.00     0.00 1.00000e+07 -44.10210970 -43.94937130 -43.79788110 -43.72524269 -43.64239547 -43.46646609 -43.42300779 -44.99396217 -47.06902165 -46.94769718 -46.54252932 -46.43276078 -45.83131874 -44.59427242 -44.04828423 -43.94045869 -43.95661362 -43.81917410 -43.51280068 -43.73132609 -43.65361571 -43.47009151 -43.42247705 -43.09475195 -43.06246529 -42.99788815 -42.95443157 -42.90811649 -45.28892934 -44.08103315 -43.76720957 -43.57984975 -43.33100319 -43.00842468 -42.87528769 -42.77222987 -43.54837686 -43.27174992 -43.03626185 -42.93893998 -42.94264935 -42.91766382 -42.88109877 -42.89501531 -42.82563132 -42.85299525 -42.79927037 -42.77705269 -42.76873464 -42.73476979 -42.71974093 -42.69690375 -42.69798125 -42.67567922 -42.67471055 -42.66808456 -42.66402685 -42.67095651 -42.65012442 -42.64310280 -42.63949594 -42.63789033 -42.66809046 -42.63208229 -42.62606685 -43.74432591 -44.00851207 -43.45840067 -44.05723012 -43.73899686 -43.83884302 -43.77993151 -44.14364936 -43.78229692 -42.87376612 -42.99835743 -42.76962877
    65000.00     7.50     0.00     0.00 1.00000e+07 -44.10656303 -43.95404821 -43.80379587 -43.73091940 -43.64813273 -43.47166258 -43.42802905 -45.00117300 -47.07771437 -46.95615422 -46.55043677 -46.44064038 -45.83865927 -44.59911447 -44.05206313 -43.94514221 -43.96157479 -43.82527596 -43.51788475 -43.73689690 -43.65950072 -43.47531432 -43.42750683 -43.09795880 -43.06558533 -43.00073363 -42.95727723 -42.91096251 -45.29587249 -44.08491704 -43.77390206 -43.58535242 -43.33556619 -43.01127017 -42.87813316 -42.77507534 -43.55357784 -43.27603311 -43.03910710 -42.94178546 -42.94549659 -42.92050929 -42.88394423 -42.89786077 -42.82847680 -42.85584075 -42.80211584 -42.77989817 -42.77158033 -42.73761525 -42.72258639 -42.69974921 -42.70082672 -42.67852469 -42.67755602 -42.67093003 -42.66687231 -42.67380197 -42.65296988 -42.64594825 -42.64234140 -42.64073579 -42.67093593 -42.63492775 -42.62891232 -43.74961203 -44.01397782 -43.46326958 -44.06181719 -43.74351554 -43.84403083 -43.78511388 -44.14619940 -43.78589054 -42.87661159 -43.00120289 -42.77247424
    65000.00     7.80     0.00     0.00 1.00000e+07 -44.11315175 -43.96069601 -43.81116426 -43.73817609 -43.65547017 -43.47883786 -43.43511386 -45.00925836 -47.08653341 -46.96487633 -46.55891906 -46.44910348 -45.84683608 -44.60598882 -44.05826225 -43.95178045 -43.96844934 -43.83272425 -43.52490978 -43.74409115 -43.66692761 -43.48250358 -43.43459585 -43.10408220 -43.07166203 -43.00666379 -42.96320750 -42.91689297 -45.30386806 -44.09122189 -43.78176441 -43.59260004 -43.34241136 -43.01720041 -42.88406332 -42.78100550 -43.56065821 -43.28273089 -43.04503723 -42.94771562 -42.95142267 -42.92643944 -42.88987439 -42.90379093 -42.83440697 -42.86177091 -42.80804600 -42.78582833 -42.77751060 -42.74354541 -42.72851655 -42.70567937 -42.70675688 -42.68445485 -42.68348618 -42.67686018 -42.67280247 -42.67973214 -42.65890002 -42.65187838 -42.64827156 -42.64666595 -42.67686609 -42.64085791 -42.63484248 -43.75669170 -44.02108298 -43.47019921 -44.06799655 -43.74957444 -43.85054356 -43.79194728 -44.14984326 -43.79101521 -42.88254175 -43.00713305 -42.77840440
    65000.00     8.00     0.00     0.00 1.00000e+07 -44.12255359 -43.97012510 -43.82137159 -43.74827735 -43.66569110 -43.48902095 -43.44520952 -45.02021944 -47.09827819 -46.97650632 -46.57026888 -46.46043451 -45.85784667 -44.61572077 -44.06727338 -43.96119500 -43.97815674 -43.84299552 -43.53484948 -43.75412509 -43.67725096 -43.49270060 -43.44469537 -43.11324003 -43.08077607 -43.01563856 -42.97218236 -42.92586802 -45.31471690 -44.10034960 -43.79254444 -43.60276500 -43.35227325 -43.02617530 -42.89303809 -42.78998027 -43.57064568 -43.29244743 -43.05401202 -42.95669038 -42.96039003 -42.93541420 -42.89884916 -42.91276570 -42.84338174 -42.87074567 -42.81702077 -42.79480310 -42.78648546 -42.75252018 -42.73749132 -42.71465414 -42.71573164 -42.69342962 -42.69246094 -42.68583495 -42.68177724 -42.68870690 -42.66787475 -42.66085310 -42.65724631 -42.65564072 -42.68584086 -42.64983268 -42.64381724 -43.76664310 -44.03099821 -43.48006361 -44.07669366 -43.75814669 -43.85960053 -43.80153126 -44.15510063 -43.79836704 -42.89151652 -43.01610782 -42.78737916
    65000.00     8.20     0.00     0.00 1.00000e+07 -44.13544031 -43.98298094 -43.83501046 -43.76181295 -43.67937618 -43.50277111 -43.45887613 -45.03470738 -47.11353935 -46.99166608 -46.58517554 -46.47532065 -45.87241832 -44.62903902 -44.07979089 -43.97403224 -43.99133955 -43.85667958 -43.54827862 -43.76759333 -43.69105096 -43.50646470 -43.45836545 -43.12602153 -43.09351927 -43.02825764 -42.98480153 -42.93848736 -45.32913996 -44.11298443 -43.80682078 -43.61642198 -43.36571598 -43.03879451 -42.90565716 -42.80259934 -43.58411472 -43.30574841 -43.06663119 -42.96930944 -42.97299759 -42.94803326 -42.91146824 -42.92538477 -42.85600082 -42.88336473 -42.82963984 -42.80742218 -42.79910461 -42.76513925 -42.75011039 -42.72727321 -42.72835071 -42.70604869 -42.70508002 -42.69845401 -42.69439632 -42.70132598 -42.68049378 -42.67347210 -42.66986536 -42.66825979 -42.69845993 -42.66245176 -42.65643632 -43.78007346 -44.04436046 -43.49343485 -44.08848454 -43.76970973 -43.87171988 -43.81444490 -44.16229157 -43.80837200 -42.90413559 -43.02872690 -42.79999824
    65000.00     8.50     0.00     0.00 1.00000e+07 -44.15193589 -43.99938918 -43.85218782 -43.77888159 -43.69661883 -43.52020916 -43.47623620 -45.05285748 -47.13250993 -47.01052933 -46.60376629 -46.49388937 -45.89063994 -44.64605907 -44.09597200 -43.99042112 -44.00811496 -43.87387764 -43.56529650 -43.78459785 -43.70842523 -43.52391628 -43.47572839 -43.14258005 -43.11004696 -43.04468301 -43.00122698 -42.95491296 -45.34722100 -44.12925504 -43.82470449 -43.63367131 -43.38286832 -43.05522000 -42.92208253 -42.81902471 -43.60116159 -43.32276628 -43.08305669 -42.98573479 -42.98940709 -42.96445860 -42.92789360 -42.94181014 -42.87242619 -42.89979007 -42.84606520 -42.82384754 -42.81553003 -42.78156462 -42.76653576 -42.74369858 -42.74477608 -42.72247406 -42.72150539 -42.71487937 -42.71082168 -42.71775134 -42.69691909 -42.68989737 -42.68629071 -42.68468516 -42.71488530 -42.67887712 -42.67286168 -43.79709447 -44.06127931 -43.51041812 -44.10349466 -43.78438720 -43.88700372 -43.83080211 -44.17153764 -43.82115840 -42.92056096 -43.04515226 -42.81642361
    65000.00     9.00     0.00     0.00 1.00000e+07 -44.19583840 -44.04294356 -43.89710377 -43.82355352 -43.74168722 -43.56606386 -43.52195175 -45.10002915 -47.18135943 -47.05916088 -46.65184423 -46.54192293 -45.93795953 -44.69128559 -44.13954013 -44.03393880 -44.05247423 -43.91873226 -43.61001406 -43.82917277 -43.75380995 -43.56979803 -43.52144926 -43.18698348 -43.15441166 -43.08891084 -43.04545492 -42.99914112 -45.39428885 -44.17282043 -43.87119009 -43.67886078 -43.42822228 -43.09944801 -42.96631035 -42.86325253 -43.64590476 -43.36787841 -43.12728478 -43.02996256 -43.03359010 -43.00868637 -42.97212143 -42.98603796 -42.91665400 -42.94401779 -42.89029300 -42.86807535 -42.85975788 -42.82579244 -42.81076358 -42.78792640 -42.78900389 -42.76670188 -42.76573321 -42.75910717 -42.75504950 -42.76197917 -42.74114675 -42.73412495 -42.73051846 -42.72891298 -42.75911312 -42.72310494 -42.71708950 -43.84188295 -44.10579366 -43.55514092 -44.14327835 -43.82310916 -43.92705768 -43.87384985 -44.19633510 -43.85514293 -42.96478878 -43.08938009 -42.86065143
    65000.00     9.50     0.00     0.00 1.00000e+07 -44.24330473 -44.08983268 -43.94491004 -43.87102756 -43.78954233 -43.61527501 -43.57104670 -45.15051265 -47.23357069 -47.11114198 -46.70324211 -46.59327569 -45.98855383 -44.74036212 -44.18723781 -44.08078849 -44.10016996 -43.96630323 -43.65765114 -43.87662742 -43.80206649 -43.61903620 -43.57054967 -43.23508565 -43.20249514 -43.13691992 -43.09346408 -43.04715043 -45.44465701 -44.22012476 -43.92067684 -43.72699163 -43.47702307 -43.14745719 -43.01431943 -42.91126161 -43.69352148 -43.41647497 -43.17529404 -43.07797158 -43.08155020 -43.05669539 -43.02013051 -43.03404704 -42.96466307 -42.99202676 -42.93830206 -42.91608442 -42.90776692 -42.87380151 -42.85877266 -42.83593548 -42.83701296 -42.81471096 -42.81374229 -42.80711623 -42.80305858 -42.80998825 -42.78915567 -42.78213377 -42.77852748 -42.77692207 -42.80712221 -42.77111403 -42.76509858 -43.88982002 -44.15347992 -43.60290276 -44.18613932 -43.86492160 -43.96982281 -43.91994128 -44.22356028 -43.89206725 -43.01279786 -43.13738917 -42.90866051
    65000.00    10.00     0.00     0.00 1.00000e+07 -44.24743917 -44.09326901 -43.94860338 -43.87440407 -43.79325625 -43.62116489 -43.57691499 -45.15615529 -47.23977356 -47.11736260 -46.70947608 -46.59949881 -45.99472267 -44.74618851 -44.19227407 -44.08416785 -44.10426714 -43.96949509 -43.66155664 -43.88010881 -43.80621108 -43.62494324 -43.57642272 -43.24057792 -43.20798079 -43.14237745 -43.09892164 -43.05260805 -45.45079537 -44.22436627 -43.92578437 -43.73124348 -43.48279649 -43.15291475 -43.01977696 -42.91671914 -43.69732497 -43.42217176 -43.18075165 -43.08342909 -43.08700113 -43.06215290 -43.02558803 -43.03950457 -42.97012057 -42.99748426 -42.94375958 -42.92154195 -42.91322441 -42.87925904 -42.86423019 -42.84139300 -42.84247048 -42.82016849 -42.81919981 -42.81257375 -42.80851611 -42.81544577 -42.79461317 -42.78759126 -42.78398499 -42.78237959 -42.81257973 -42.77657155 -42.77055610 -43.89404494 -44.15756760 -43.60718106 -44.18915512 -43.86975771 -43.97322145 -43.92378571 -44.22623913 -43.89618497 -43.01825539 -43.14284669 -42.91411803
    70000.00     6.00     0.00     0.00 1.00000e+07 -44.27199724 -44.11755436 -43.96369921 -43.89109730 -43.80789613 -43.63244567 -43.58906541 -45.16706609 -47.24622748 -47.12442063 -46.71769785 -46.60767514 -46.00301518 -44.76634649 -44.21837016 -44.10846860 -44.12503362 -43.98471757 -43.67880023 -43.89734241 -43.81900771 -43.63605695 -43.58852981 -43.26179616 -43.22911418 -43.16403006 -43.11985332 -43.07283744 -45.46022571 -44.25174689 -43.93202528 -43.74555417 -43.49734583 -43.17470817 -43.03962199 -42.93525858 -43.71431868 -43.43829481 -43.20301004 -43.10417384 -43.10818987 -43.08255810 -43.04545602 -43.05929626 -42.98934658 -43.01661161 -42.96268610 -42.94017892 -42.93179834 -42.89719983 -42.88189673 -42.85876714 -42.85982790 -42.83730667 -42.83624669 -42.82950128 -42.82537343 -42.83203964 -42.81119960 -42.80407297 -42.80040622 -42.79870634 -42.82889459 -42.79286519 -42.78677968 -43.91121841 -44.17700907 -43.62461402 -44.23673089 -43.92583323 -44.01971216 -43.95128172 -44.36743228 -43.98151411 -43.03807330 -43.16450425 -42.93263159
    70000.00     6.50     0.00     0.00 1.00000e+07 -44.25283651 -44.09828321 -43.94449146 -43.87165080 -43.78823983 -43.61197892 -43.56852447 -45.15002525 -47.23076442 -47.10859772 -46.70119620 -46.59122331 -45.98650216 -44.74801675 -44.19889060 -44.08921755 -44.10575969 -43.96572210 -43.65861938 -43.87786548 -43.79941054 -43.61560257 -43.56799256 -43.24000564 -43.20726837 -43.14195390 -43.09777731 -43.05076170 -45.44342350 -44.23221444 -43.91296669 -43.72561854 -43.47653499 -43.15263185 -43.01754583 -42.91318242 -43.69421101 -43.41732791 -43.18093371 -43.08209772 -43.08614967 -43.06048198 -43.02337986 -43.03722009 -42.96727043 -42.99453555 -42.94060996 -42.91810278 -42.90972242 -42.87512367 -42.85982057 -42.83669098 -42.83775175 -42.81523051 -42.81417053 -42.80742513 -42.80329727 -42.80996348 -42.78912355 -42.78199698 -42.77833010 -42.77663018 -42.80681843 -42.77078902 -42.76470352 -43.89168241 -44.15827238 -43.60425709 -44.21980860 -43.90951597 -44.00300734 -43.93266811 -44.35776908 -43.96734732 -43.01599714 -43.14242808 -42.91055543
    70000.00     7.00     0.00     0.00 1.00000e+07 -44.24566500 -44.09126772 -43.93813235 -43.86507298 -43.78159296 -43.60466534 -43.56109526 -45.14500147 -47.22713179 -47.10467883 -46.69667095 -46.58670202 -45.98162264 -44.74120241 -44.19129033 -44.08222592 -44.09882818 -43.95955726 -43.65141708 -43.87122273 -43.79285580 -43.60830675 -43.56056960 -43.23123170 -43.19842877 -43.13289272 -43.08871627 -43.04170094 -45.43821418 -44.22459224 -43.90703057 -43.71872184 -43.46877889 -43.14357054 -43.00848464 -42.90412123 -43.68709640 -43.40937793 -43.17187231 -43.07303656 -43.07710549 -43.05142081 -43.01431867 -43.02815890 -42.95820925 -42.98547442 -42.93154878 -42.90904160 -42.90066143 -42.86606248 -42.85075938 -42.82762979 -42.82869056 -42.80616931 -42.80510934 -42.79836395 -42.79423608 -42.80090229 -42.78006240 -42.77293586 -42.76926893 -42.76756899 -42.79775724 -42.76172783 -42.75564233 -43.88483066 -44.15181682 -43.59686792 -44.21386163 -43.90380283 -43.99745462 -43.92622396 -44.35427343 -43.96220666 -43.00693595 -43.13336689 -42.90149424
    70000.00     7.50     0.00     0.00 1.00000e+07 -44.24903799 -44.09480137 -43.94270446 -43.86940743 -43.78594994 -43.60840334 -43.56466333 -45.15082827 -47.23435213 -47.11166783 -46.70312073 -46.59312815 -45.98752840 -44.74491955 -44.19406139 -44.08576051 -44.10261040 -43.96431602 -43.65511853 -43.87546253 -43.79734793 -43.61207035 -43.56414596 -43.23311528 -43.20023415 -43.13445026 -43.09027397 -43.04325897 -45.44378077 -44.22745954 -43.91229115 -43.72282584 -43.47191154 -43.14512810 -43.01004217 -42.90567876 -43.69091450 -43.41224398 -43.17342965 -43.07459410 -43.07866600 -43.05297834 -43.01587620 -43.02971643 -42.95976679 -42.98703198 -42.93310631 -42.91059914 -42.90221916 -42.86762001 -42.85231691 -42.82918732 -42.83024809 -42.80772685 -42.80666687 -42.79992148 -42.79579361 -42.80245982 -42.78161993 -42.77449339 -42.77082646 -42.76912652 -42.79931477 -42.76328536 -42.75719986 -43.88881333 -44.15602896 -43.60034732 -44.21732647 -43.90704325 -44.00136832 -43.93012422 -44.35600660 -43.96467110 -43.00849348 -43.13492442 -42.90305177
    70000.00     7.80     0.00     0.00 1.00000e+07 -44.25481694 -44.10061505 -43.94913370 -43.87572171 -43.79232186 -43.61455585 -43.57072442 -45.15796374 -47.24219972 -47.11941551 -46.71062049 -46.60060959 -45.99471555 -44.75094806 -44.19949442 -44.09156386 -44.10862391 -43.97082775 -43.66116632 -43.88171994 -43.80380315 -43.61823679 -43.57021115 -43.23827114 -43.20534913 -43.13943551 -43.09525932 -43.04824450 -45.45080537 -44.23298271 -43.91916751 -43.72909294 -43.47773877 -43.15011343 -43.01502742 -42.91066401 -43.69702013 -43.41792601 -43.17841488 -43.07957935 -43.08364741 -43.05796359 -43.02086145 -43.03470169 -42.96475205 -42.99201723 -42.93809156 -42.91558440 -42.90720452 -42.87260526 -42.85730216 -42.83417257 -42.83523334 -42.81271210 -42.81165212 -42.80490673 -42.80077886 -42.80744507 -42.78660517 -42.77947861 -42.77581170 -42.77411177 -42.80430002 -42.76827062 -42.76218511 -43.89496560 -44.16223639 -43.60629104 -44.22266366 -43.91214380 -44.00694479 -43.93603477 -44.35896386 -43.96890659 -43.01347873 -43.13990968 -42.90803702
